Station ID,Address,Charger Type,Cost (USD/kWh),Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency
EVS01252,"3628 Chicago Ave, Chicago",AC Level 2,0.42,6:00-22:00,11.78,87,EVgo,350,"Tesla, Type 2",2018,Yes,3.2,9,Monthly
EVS01253,"8418 Beijing Ave, Beijing",AC Level 1,0.29,6:00-22:00,16.23,100,ChargePoint,50,"Type 2, CCS",2013,Yes,3.4,9,Annually
EVS01254,"8448 Sydney Ave, Sydney",DC Fast Charger,0.19,9:00-18:00,6.35,79,EVgo,50,CHAdeMO,2013,Yes,3.4,1,Monthly
EVS01255,"9097 Bangkok Ave, Bangkok",AC Level 1,0.35,24/7,5.20,81,ChargePoint,150,CCS,2011,Yes,3.9,5,Annually
EVS01256,"4640 Dubai Ave, Dubai",AC Level 2,0.11,9:00-18:00,5.23,50,EVgo,22,CHAdeMO,2017,No,4.3,8,Annually
EVS01257,"6958 Toronto Ave, Toronto",AC Level 2,0.44,24/7,7.17,52,Ionity,22,"CHAdeMO, Type 2",2020,No,3.3,3,Annually
EVS01258,"719 São Paulo Ave, São Paulo",AC Level 1,0.14,9:00-18:00,13.41,85,EVgo,150,Tesla,2022,No,4.2,6,Annually
EVS01259,"3638 Mexico City Ave, Mexico City",DC Fast Charger,0.47,6:00-22:00,17.69,11,Tesla,50,"Tesla, CHAdeMO",2012,Yes,3.4,6,Monthly
EVS01260,"1351 Dubai Ave, Dubai",AC Level 1,0.23,24/7,3.16,61,EVgo,350,"Tesla, Type 2",2021,No,4.5,4,Quarterly
EVS01261,"3426 Random Rd, City 420, Country",DC Fast Charger,0.11,24/7,13.11,20,Ionity,350,Tesla,2021,Yes,4.1,2,Annually
EVS01262,"4703 Berlin Ave, Berlin",AC Level 1,0.50,6:00-22:00,3.54,56,EVgo,50,CHAdeMO,2011,No,3.4,5,Annually
EVS01263,"6233 Toronto Ave, Toronto",AC Level 2,0.30,24/7,18.95,32,Ionity,22,CCS,2012,Yes,4.4,10,Quarterly
EVS01264,"9368 Beijing Ave, Beijing",AC Level 2,0.34,6:00-22:00,2.43,13,ChargePoint,350,CCS,2013,No,4.0,7,Annually
EVS01265,"9151 Los Angeles Ave, Los Angeles",DC Fast Charger,0.46,9:00-18:00,9.08,37,EVgo,350,Type 2,2018,Yes,3.7,1,Monthly
EVS01266,"7607 Bangkok Ave, Bangkok",AC Level 2,0.45,9:00-18:00,11.42,57,Greenlots,50,CCS,2020,Yes,4.4,6,Monthly
EVS01267,"4209 Beijing Ave, Beijing",AC Level 2,0.19,9:00-18:00,15.08,43,ChargePoint,150,Tesla,2014,No,4.8,6,Quarterly
EVS01268,"9484 Berlin Ave, Berlin",AC Level 1,0.30,6:00-22:00,12.16,82,Tesla,50,CCS,2012,No,3.8,8,Monthly
EVS01269,"8521 Mumbai Ave, Mumbai",AC Level 1,0.36,9:00-18:00,3.80,70,Greenlots,150,Tesla,2020,No,4.8,4,Annually
EVS01270,"6178 Cape Town Ave, Cape Town",DC Fast Charger,0.43,9:00-18:00,15.29,66,Greenlots,350,CHAdeMO,2013,No,4.7,6,Annually
EVS01271,"4682 Random Rd, City 478, Country",DC Fast Charger,0.27,6:00-22:00,14.76,82,ChargePoint,350,Type 2,2015,Yes,3.4,9,Monthly
EVS01272,"4360 Chicago Ave, Chicago",AC Level 2,0.43,24/7,4.23,97,EVgo,22,"Tesla, Type 2",2010,No,4.1,8,Quarterly
EVS01273,"400 Mumbai Ave, Mumbai",DC Fast Charger,0.29,9:00-18:00,14.70,73,Greenlots,50,"CHAdeMO, Type 2",2020,Yes,3.3,1,Monthly
EVS01274,"2414 Toronto Ave, Toronto",AC Level 2,0.14,6:00-22:00,19.44,75,EVgo,50,CCS,2023,Yes,3.6,6,Quarterly
EVS01275,"6091 Mexico City Ave, Mexico City",AC Level 2,0.37,6:00-22:00,18.72,51,Greenlots,22,Tesla,2016,No,4.4,10,Quarterly
EVS01276,"9776 Beijing Ave, Beijing",AC Level 2,0.45,6:00-22:00,17.29,93,Ionity,50,"Type 2, Tesla",2021,Yes,3.8,4,Monthly
EVS01277,"1344 Los Angeles Ave, Los Angeles",AC Level 2,0.14,24/7,5.21,61,Ionity,350,"Type 2, Tesla",2021,Yes,4.9,10,Monthly
EVS01278,"5540 São Paulo Ave, São Paulo",AC Level 2,0.25,6:00-22:00,17.58,18,Ionity,150,"CCS, Tesla",2016,Yes,3.6,3,Quarterly
EVS01279,"435 Beijing Ave, Beijing",AC Level 2,0.44,9:00-18:00,1.75,23,EVgo,350,CCS,2022,Yes,3.1,2,Annually
EVS01280,"2396 Toronto Ave, Toronto",AC Level 2,0.17,24/7,10.34,57,Ionity,22,CCS,2015,No,4.8,3,Monthly
EVS01281,"5857 Random Rd, City 9, Country",AC Level 2,0.30,6:00-22:00,4.60,58,Greenlots,50,"CHAdeMO, Tesla",2020,Yes,3.3,1,Annually
EVS01282,"1760 Berlin Ave, Berlin",AC Level 1,0.11,9:00-18:00,7.96,27,EVgo,50,"Tesla, CHAdeMO",2021,Yes,4.1,7,Annually
EVS01283,"5358 San Francisco Ave, San Francisco",AC Level 2,0.33,9:00-18:00,13.74,40,Greenlots,350,Type 2,2012,No,3.4,3,Monthly
EVS01284,"7694 Berlin Ave, Berlin",AC Level 2,0.41,9:00-18:00,3.90,96,Greenlots,22,Type 2,2018,Yes,3.4,4,Annually
EVS01285,"5017 Chicago Ave, Chicago",AC Level 2,0.39,24/7,16.53,73,Ionity,50,CCS,2022,No,3.3,7,Annually
EVS01286,"3342 Bangkok Ave, Bangkok",DC Fast Charger,0.48,24/7,5.66,64,ChargePoint,50,"CCS, Type 2",2019,Yes,4.9,1,Monthly
EVS01287,"916 Seoul Ave, Seoul",DC Fast Charger,0.24,9:00-18:00,4.03,30,EVgo,22,Type 2,2018,Yes,4.4,5,Quarterly
EVS01288,"9750 Mumbai Ave, Mumbai",AC Level 1,0.48,6:00-22:00,19.86,47,EVgo,50,Type 2,2017,Yes,4.3,3,Monthly
EVS01289,"5730 Chicago Ave, Chicago",AC Level 2,0.30,24/7,9.15,66,ChargePoint,350,"CHAdeMO, CCS",2013,Yes,4.2,2,Quarterly
EVS01290,"2410 Bangkok Ave, Bangkok",AC Level 1,0.15,24/7,14.62,99,EVgo,350,"Type 2, Tesla",2016,No,3.9,7,Quarterly
EVS01291,"8868 Random Rd, City 370, Country",AC Level 2,0.11,24/7,9.74,80,Greenlots,50,Tesla,2012,Yes,4.0,8,Annually
EVS01292,"139 Mexico City Ave, Mexico City",AC Level 2,0.41,9:00-18:00,11.31,14,ChargePoint,350,"CCS, CHAdeMO",2014,Yes,3.8,2,Monthly
EVS01293,"8142 Sydney Ave, Sydney",AC Level 2,0.28,9:00-18:00,13.95,77,EVgo,22,Type 2,2018,Yes,4.5,8,Quarterly
EVS01294,"6635 Mexico City Ave, Mexico City",AC Level 2,0.29,6:00-22:00,16.52,32,Tesla,350,Tesla,2010,No,3.4,10,Monthly
EVS01295,"5929 Los Angeles Ave, Los Angeles",AC Level 2,0.11,9:00-18:00,11.40,57,ChargePoint,350,CHAdeMO,2011,No,3.8,4,Quarterly
EVS01296,"4477 Beijing Ave, Beijing",DC Fast Charger,0.34,9:00-18:00,20.00,11,Tesla,150,"Tesla, CCS",2015,Yes,4.7,1,Monthly
EVS01297,"2970 Cape Town Ave, Cape Town",AC Level 1,0.36,6:00-22:00,11.48,69,Ionity,150,"Tesla, CHAdeMO",2013,No,4.4,2,Quarterly
EVS01298,"4251 Mumbai Ave, Mumbai",DC Fast Charger,0.40,24/7,2.22,100,EVgo,50,CCS,2014,Yes,3.4,1,Quarterly
EVS01299,"852 Mumbai Ave, Mumbai",DC Fast Charger,0.17,24/7,4.10,26,EVgo,50,"CHAdeMO, Tesla",2012,Yes,3.9,7,Quarterly
EVS01300,"4793 Sydney Ave, Sydney",AC Level 1,0.47,24/7,15.41,42,Tesla,22,Type 2,2011,Yes,3.5,4,Annually
EVS01301,"1091 Random Rd, City 109, Country",AC Level 2,0.20,6:00-22:00,4.74,95,EVgo,350,"Type 2, CCS",2023,Yes,3.1,3,Quarterly
EVS01302,"7148 Berlin Ave, Berlin",AC Level 2,0.46,6:00-22:00,2.74,15,EVgo,350,CHAdeMO,2023,Yes,4.2,5,Monthly
EVS01303,"1158 Los Angeles Ave, Los Angeles",DC Fast Charger,0.20,6:00-22:00,1.44,43,Tesla,50,"CCS, Tesla",2012,Yes,4.0,10,Quarterly
EVS01304,"8194 Beijing Ave, Beijing",AC Level 1,0.17,6:00-22:00,13.62,39,ChargePoint,22,Type 2,2018,Yes,4.0,8,Monthly
EVS01305,"8748 São Paulo Ave, São Paulo",AC Level 2,0.32,24/7,12.47,86,ChargePoint,50,"CCS, CHAdeMO",2013,Yes,3.7,1,Quarterly
EVS01306,"1268 Mumbai Ave, Mumbai",AC Level 1,0.11,24/7,4.25,90,Ionity,350,CCS,2017,Yes,4.5,7,Quarterly
EVS01307,"5748 San Francisco Ave, San Francisco",AC Level 2,0.16,24/7,15.89,40,Tesla,350,"Tesla, CHAdeMO",2014,No,5.0,3,Quarterly
EVS01308,"68 Mexico City Ave, Mexico City",AC Level 1,0.13,9:00-18:00,9.35,56,ChargePoint,150,"CHAdeMO, CCS",2015,Yes,3.4,8,Quarterly
EVS01309,"2550 Bangkok Ave, Bangkok",AC Level 2,0.24,24/7,10.27,39,Greenlots,22,Tesla,2020,Yes,4.9,10,Monthly
EVS01310,"2608 Toronto Ave, Toronto",AC Level 1,0.46,24/7,10.88,33,EVgo,350,"CHAdeMO, Type 2",2019,Yes,3.6,5,Annually
EVS01311,"3363 Random Rd, City 211, Country",AC Level 2,0.31,9:00-18:00,1.74,87,EVgo,150,Type 2,2022,No,4.1,1,Monthly
EVS01312,"3924 Beijing Ave, Beijing",AC Level 1,0.25,6:00-22:00,6.50,34,Ionity,150,"Tesla, Type 2",2020,Yes,4.6,5,Quarterly
EVS01313,"5483 Mumbai Ave, Mumbai",DC Fast Charger,0.43,24/7,6.15,61,EVgo,22,Tesla,2023,Yes,4.4,5,Quarterly
EVS01314,"8278 Mexico City Ave, Mexico City",AC Level 1,0.33,24/7,3.34,40,ChargePoint,50,"CCS, Type 2",2017,No,3.3,6,Monthly
EVS01315,"8661 Sydney Ave, Sydney",AC Level 1,0.29,24/7,6.40,51,Ionity,150,"CCS, CHAdeMO",2021,No,4.5,6,Quarterly
EVS01316,"1263 Bangkok Ave, Bangkok",AC Level 1,0.35,24/7,14.85,86,Ionity,150,"Tesla, CCS",2021,No,4.7,10,Annually
EVS01317,"8883 Mexico City Ave, Mexico City",DC Fast Charger,0.49,9:00-18:00,0.96,16,Ionity,150,CCS,2014,No,5.0,9,Annually
EVS01318,"7646 Sydney Ave, Sydney",AC Level 1,0.34,6:00-22:00,13.71,14,EVgo,22,"CHAdeMO, CCS",2016,Yes,3.4,9,Annually
EVS01319,"6533 São Paulo Ave, São Paulo",DC Fast Charger,0.26,9:00-18:00,3.25,96,EVgo,50,Type 2,2011,No,3.2,7,Monthly
EVS01320,"2117 Moscow Ave, Moscow",AC Level 2,0.22,9:00-18:00,2.80,75,Ionity,50,Tesla,2010,Yes,4.3,4,Monthly
EVS01321,"8233 Random Rd, City 305, Country",AC Level 1,0.47,9:00-18:00,6.47,26,Tesla,150,Type 2,2021,No,4.7,8,Annually
EVS01322,"5277 Toronto Ave, Toronto",AC Level 1,0.37,6:00-22:00,3.12,99,Greenlots,350,"Type 2, CHAdeMO",2013,Yes,3.1,1,Quarterly
EVS01323,"1765 Seoul Ave, Seoul",AC Level 1,0.11,24/7,15.96,78,ChargePoint,50,CCS,2016,Yes,4.6,8,Annually
EVS01324,"4261 Sydney Ave, Sydney",AC Level 1,0.35,6:00-22:00,17.71,27,EVgo,22,"Type 2, CCS",2010,Yes,3.2,9,Monthly
EVS01325,"3576 Dubai Ave, Dubai",DC Fast Charger,0.42,24/7,3.48,81,Greenlots,22,Type 2,2012,Yes,3.7,5,Quarterly
EVS01326,"9730 Sydney Ave, Sydney",AC Level 1,0.12,9:00-18:00,15.08,66,Greenlots,350,"Type 2, CHAdeMO",2011,No,3.3,7,Annually
EVS01327,"9791 Cape Town Ave, Cape Town",AC Level 2,0.23,24/7,4.64,58,EVgo,50,"Tesla, Type 2",2018,Yes,3.5,8,Annually
EVS01328,"2983 Los Angeles Ave, Los Angeles",AC Level 1,0.15,6:00-22:00,1.89,21,ChargePoint,50,"Type 2, CHAdeMO",2013,No,3.5,2,Monthly
EVS01329,"7097 Sydney Ave, Sydney",AC Level 1,0.49,9:00-18:00,3.52,71,Greenlots,50,"CCS, CHAdeMO",2018,No,4.6,9,Monthly
EVS01330,"3124 San Francisco Ave, San Francisco",AC Level 1,0.46,9:00-18:00,19.92,16,Tesla,22,"CCS, CHAdeMO",2011,Yes,3.6,3,Annually
EVS01331,"7470 Random Rd, City 450, Country",AC Level 1,0.29,24/7,13.55,97,Tesla,350,CCS,2013,No,4.7,10,Monthly
EVS01332,"918 Sydney Ave, Sydney",AC Level 1,0.14,24/7,6.93,93,Tesla,350,Tesla,2014,No,3.9,2,Quarterly
EVS01333,"25 São Paulo Ave, São Paulo",DC Fast Charger,0.46,6:00-22:00,15.24,16,Greenlots,350,CHAdeMO,2017,No,3.8,9,Annually
EVS01334,"5447 Bangkok Ave, Bangkok",AC Level 2,0.12,9:00-18:00,13.14,38,EVgo,150,CCS,2018,Yes,3.7,7,Annually
EVS01335,"4044 Toronto Ave, Toronto",DC Fast Charger,0.11,9:00-18:00,0.57,96,ChargePoint,50,Tesla,2011,No,3.4,10,Annually
EVS01336,"7451 Mexico City Ave, Mexico City",AC Level 2,0.27,9:00-18:00,15.26,15,Greenlots,22,Type 2,2022,Yes,4.5,6,Quarterly
EVS01337,"4757 Toronto Ave, Toronto",AC Level 2,0.26,6:00-22:00,12.98,88,ChargePoint,50,"Type 2, CHAdeMO",2021,Yes,4.4,5,Quarterly
EVS01338,"633 San Francisco Ave, San Francisco",AC Level 1,0.23,24/7,6.78,40,Ionity,150,CHAdeMO,2012,No,4.2,7,Annually
EVS01339,"2321 San Francisco Ave, San Francisco",AC Level 2,0.32,9:00-18:00,9.81,32,EVgo,350,"Type 2, CCS",2016,No,4.2,1,Annually
EVS01340,"1029 Seoul Ave, Seoul",AC Level 2,0.10,6:00-22:00,8.83,100,EVgo,350,"CHAdeMO, Type 2",2021,No,4.1,2,Annually
EVS01341,"1145 Random Rd, City 150, Country",AC Level 2,0.37,6:00-22:00,9.11,60,EVgo,22,CCS,2013,No,3.7,4,Annually
EVS01342,"3744 San Francisco Ave, San Francisco",AC Level 1,0.38,9:00-18:00,16.05,62,Ionity,50,CCS,2022,No,4.2,10,Quarterly
EVS01343,"1537 San Francisco Ave, San Francisco",AC Level 1,0.41,9:00-18:00,2.28,22,Tesla,22,"CHAdeMO, CCS",2013,No,3.6,4,Monthly
EVS01344,"7345 Dubai Ave, Dubai",DC Fast Charger,0.46,6:00-22:00,3.42,51,EVgo,22,"CHAdeMO, Tesla",2019,No,4.8,4,Annually
EVS01345,"386 Beijing Ave, Beijing",DC Fast Charger,0.23,9:00-18:00,5.98,89,Tesla,50,"CCS, Tesla",2015,No,4.0,7,Quarterly
EVS01346,"6321 Mumbai Ave, Mumbai",AC Level 1,0.16,24/7,0.65,48,Ionity,150,CCS,2010,No,4.0,8,Quarterly
EVS01347,"3983 São Paulo Ave, São Paulo",AC Level 2,0.32,24/7,9.76,19,Ionity,22,"CHAdeMO, Tesla",2021,No,4.5,6,Monthly
EVS01348,"5820 Cape Town Ave, Cape Town",AC Level 2,0.48,6:00-22:00,6.43,66,Ionity,22,"Tesla, CCS",2013,Yes,3.2,8,Quarterly
EVS01349,"3205 Cape Town Ave, Cape Town",AC Level 2,0.31,6:00-22:00,16.22,32,ChargePoint,150,CHAdeMO,2017,Yes,3.8,9,Annually
EVS01350,"8343 Bangkok Ave, Bangkok",AC Level 2,0.47,24/7,2.10,56,Tesla,350,"CHAdeMO, Type 2",2016,Yes,3.3,8,Annually
EVS01351,"4141 Random Rd, City 281, Country",AC Level 1,0.14,9:00-18:00,3.86,15,Ionity,50,"CHAdeMO, Tesla",2018,No,3.9,9,Quarterly
EVS01352,"4076 Seoul Ave, Seoul",AC Level 2,0.41,9:00-18:00,1.89,98,ChargePoint,22,"CCS, CHAdeMO",2020,Yes,3.6,6,Quarterly
EVS01353,"4774 Seoul Ave, Seoul",DC Fast Charger,0.23,9:00-18:00,11.90,78,Greenlots,150,CCS,2014,Yes,3.5,9,Annually
EVS01354,"1315 Beijing Ave, Beijing",AC Level 2,0.37,24/7,4.38,99,Greenlots,50,CHAdeMO,2023,No,3.7,3,Monthly
EVS01355,"6727 Beijing Ave, Beijing",AC Level 1,0.47,6:00-22:00,13.63,99,Ionity,50,Type 2,2010,Yes,3.9,9,Quarterly
EVS01356,"2164 Toronto Ave, Toronto",AC Level 1,0.29,9:00-18:00,10.10,37,Tesla,350,"CCS, Tesla",2021,Yes,3.6,10,Monthly
EVS01357,"4463 Seoul Ave, Seoul",DC Fast Charger,0.17,9:00-18:00,17.27,16,EVgo,50,Type 2,2020,Yes,5.0,9,Quarterly
EVS01358,"5005 Mumbai Ave, Mumbai",AC Level 2,0.38,6:00-22:00,7.92,61,ChargePoint,350,"Tesla, Type 2",2017,No,3.4,9,Quarterly
EVS01359,"5761 Moscow Ave, Moscow",AC Level 2,0.43,9:00-18:00,14.14,98,Tesla,150,CCS,2020,Yes,4.2,7,Annually
EVS01360,"4371 Seoul Ave, Seoul",AC Level 1,0.11,6:00-22:00,7.09,82,Tesla,350,CCS,2021,Yes,3.5,8,Monthly
EVS01361,"4883 Random Rd, City 169, Country",AC Level 2,0.14,24/7,10.48,93,Greenlots,350,CCS,2021,No,4.6,4,Monthly
EVS01362,"4476 São Paulo Ave, São Paulo",AC Level 2,0.48,6:00-22:00,2.44,20,EVgo,150,"Type 2, CHAdeMO",2018,Yes,5.0,3,Quarterly
EVS01363,"6836 Bangkok Ave, Bangkok",AC Level 1,0.48,9:00-18:00,14.05,65,Tesla,350,"CCS, Tesla",2022,Yes,3.4,3,Quarterly
EVS01364,"3759 Dubai Ave, Dubai",AC Level 2,0.25,24/7,14.80,71,ChargePoint,350,"Tesla, Type 2",2010,No,3.3,4,Monthly
EVS01365,"2476 Bangkok Ave, Bangkok",AC Level 1,0.18,6:00-22:00,18.63,59,ChargePoint,350,"CCS, CHAdeMO",2021,Yes,4.5,4,Monthly
EVS01366,"7003 Mexico City Ave, Mexico City",AC Level 2,0.12,24/7,13.96,83,Greenlots,150,Type 2,2013,No,4.9,7,Annually
EVS01367,"3776 Los Angeles Ave, Los Angeles",AC Level 2,0.47,24/7,6.81,17,EVgo,150,"Type 2, CCS",2013,No,3.2,10,Annually
EVS01368,"2341 Mexico City Ave, Mexico City",DC Fast Charger,0.36,9:00-18:00,3.10,18,EVgo,150,Type 2,2020,Yes,4.5,2,Quarterly
EVS01369,"5292 Moscow Ave, Moscow",DC Fast Charger,0.21,24/7,8.78,89,Ionity,350,CCS,2012,No,4.3,4,Monthly
EVS01370,"1964 Los Angeles Ave, Los Angeles",DC Fast Charger,0.43,6:00-22:00,17.36,61,EVgo,350,Tesla,2018,Yes,3.5,4,Quarterly
EVS01371,"8714 Random Rd, City 267, Country",AC Level 1,0.35,6:00-22:00,8.59,18,Tesla,22,Type 2,2020,No,3.3,8,Annually
EVS01372,"7672 Chicago Ave, Chicago",AC Level 2,0.29,24/7,7.84,96,Tesla,50,Tesla,2012,Yes,3.6,1,Monthly
EVS01373,"7418 Mexico City Ave, Mexico City",AC Level 2,0.37,6:00-22:00,2.62,99,EVgo,350,"CHAdeMO, Type 2",2015,Yes,3.5,5,Monthly
EVS01374,"6914 Cape Town Ave, Cape Town",AC Level 1,0.13,6:00-22:00,9.03,26,Tesla,150,CCS,2015,Yes,3.5,3,Annually
EVS01375,"4858 Chicago Ave, Chicago",AC Level 1,0.28,6:00-22:00,7.11,28,Greenlots,22,CCS,2016,No,4.5,7,Annually
EVS01376,"2499 São Paulo Ave, São Paulo",DC Fast Charger,0.45,6:00-22:00,18.50,87,Greenlots,50,"Tesla, Type 2",2020,Yes,3.8,9,Quarterly
EVS01377,"3750 São Paulo Ave, São Paulo",DC Fast Charger,0.37,6:00-22:00,10.80,84,Greenlots,350,Tesla,2022,Yes,3.5,8,Annually
EVS01378,"9920 Bangkok Ave, Bangkok",AC Level 2,0.31,9:00-18:00,0.67,47,Tesla,350,"CHAdeMO, CCS",2011,No,3.3,2,Annually
EVS01379,"8873 Moscow Ave, Moscow",AC Level 1,0.14,9:00-18:00,16.94,48,Ionity,150,"CCS, Type 2",2010,No,3.2,2,Quarterly
EVS01380,"947 Moscow Ave, Moscow",DC Fast Charger,0.15,24/7,8.51,37,Greenlots,22,"CCS, Tesla",2023,No,3.2,10,Quarterly
EVS01381,"5409 Random Rd, City 263, Country",DC Fast Charger,0.12,9:00-18:00,16.80,76,EVgo,22,"Type 2, CCS",2023,No,3.3,5,Monthly
EVS01382,"7014 Bangkok Ave, Bangkok",DC Fast Charger,0.15,24/7,5.99,71,EVgo,22,CHAdeMO,2017,No,3.6,5,Monthly
EVS01383,"1087 Cape Town Ave, Cape Town",AC Level 2,0.23,24/7,12.93,73,Greenlots,50,"CCS, Type 2",2010,No,3.4,8,Annually
EVS01384,"5553 Los Angeles Ave, Los Angeles",AC Level 1,0.25,6:00-22:00,16.44,39,ChargePoint,50,"CCS, CHAdeMO",2014,No,4.2,4,Monthly
EVS01385,"1956 San Francisco Ave, San Francisco",AC Level 2,0.47,24/7,12.40,36,ChargePoint,350,CHAdeMO,2019,Yes,4.9,7,Annually
EVS01386,"117 São Paulo Ave, São Paulo",AC Level 2,0.28,9:00-18:00,9.53,33,Ionity,22,"CHAdeMO, CCS",2021,Yes,3.7,9,Quarterly
EVS01387,"3478 Berlin Ave, Berlin",DC Fast Charger,0.19,9:00-18:00,11.60,60,ChargePoint,22,"CHAdeMO, Type 2",2020,No,4.0,7,Monthly
EVS01388,"2554 San Francisco Ave, San Francisco",AC Level 2,0.12,24/7,7.55,90,Ionity,50,CHAdeMO,2017,Yes,4.9,4,Monthly
EVS01389,"118 Mumbai Ave, Mumbai",DC Fast Charger,0.25,6:00-22:00,9.04,40,Tesla,22,"Tesla, CHAdeMO",2016,Yes,4.7,1,Quarterly
EVS01390,"9724 Mumbai Ave, Mumbai",DC Fast Charger,0.47,24/7,0.89,76,Greenlots,150,Type 2,2021,Yes,3.4,10,Quarterly
EVS01391,"9886 Random Rd, City 220, Country",AC Level 2,0.39,9:00-18:00,1.97,88,Ionity,150,"Type 2, CHAdeMO",2014,Yes,3.3,1,Annually
EVS01392,"1592 Chicago Ave, Chicago",DC Fast Charger,0.38,9:00-18:00,8.93,33,Tesla,150,CHAdeMO,2015,No,4.0,5,Quarterly
EVS01393,"2193 Berlin Ave, Berlin",AC Level 1,0.50,6:00-22:00,10.86,69,EVgo,22,"CCS, Tesla",2012,Yes,4.9,7,Monthly
EVS01394,"9343 Dubai Ave, Dubai",DC Fast Charger,0.10,6:00-22:00,11.32,59,Ionity,50,Type 2,2017,No,3.9,3,Monthly
EVS01395,"142 Sydney Ave, Sydney",AC Level 2,0.15,9:00-18:00,15.74,81,Greenlots,150,"CHAdeMO, Type 2",2018,Yes,4.5,8,Annually
EVS01396,"6526 Dubai Ave, Dubai",AC Level 2,0.50,24/7,15.36,23,Greenlots,50,"CHAdeMO, Tesla",2010,No,3.2,8,Quarterly
EVS01397,"5926 São Paulo Ave, São Paulo",AC Level 2,0.36,24/7,15.35,75,EVgo,350,"Type 2, CHAdeMO",2014,No,4.1,4,Annually
EVS01398,"4481 Toronto Ave, Toronto",AC Level 2,0.17,9:00-18:00,13.70,77,EVgo,50,CHAdeMO,2019,Yes,3.8,5,Annually
EVS01399,"1660 Chicago Ave, Chicago",AC Level 2,0.31,24/7,6.43,35,EVgo,50,CHAdeMO,2019,No,4.1,4,Monthly
EVS01400,"9914 Sydney Ave, Sydney",AC Level 1,0.22,6:00-22:00,2.27,57,EVgo,50,"CCS, Tesla",2011,No,3.6,1,Annually
EVS01401,"2549 Random Rd, City 142, Country",AC Level 1,0.27,24/7,7.51,29,Greenlots,150,"Tesla, CCS",2015,Yes,4.0,9,Annually
EVS01402,"2992 San Francisco Ave, San Francisco",AC Level 2,0.47,24/7,9.49,95,Tesla,22,"Tesla, CHAdeMO",2016,Yes,3.9,8,Annually
EVS01403,"3881 Beijing Ave, Beijing",AC Level 1,0.35,24/7,7.00,42,Greenlots,150,"CHAdeMO, Tesla",2013,Yes,4.6,1,Quarterly
EVS01404,"6942 Beijing Ave, Beijing",AC Level 2,0.23,9:00-18:00,3.17,63,Ionity,50,CCS,2023,No,3.4,4,Monthly
EVS01405,"2183 Sydney Ave, Sydney",AC Level 1,0.30,24/7,13.33,23,ChargePoint,350,Type 2,2016,Yes,3.1,2,Quarterly
EVS01406,"4342 Bangkok Ave, Bangkok",AC Level 1,0.31,6:00-22:00,18.70,36,EVgo,22,"Tesla, Type 2",2015,Yes,4.0,1,Quarterly
EVS01407,"7398 Beijing Ave, Beijing",AC Level 1,0.26,6:00-22:00,4.07,58,EVgo,350,"CHAdeMO, Tesla",2014,Yes,3.7,1,Quarterly
EVS01408,"4725 Sydney Ave, Sydney",AC Level 2,0.16,24/7,17.98,67,EVgo,150,Type 2,2010,No,3.2,4,Annually
EVS01409,"5702 Dubai Ave, Dubai",AC Level 2,0.10,6:00-22:00,6.68,61,Tesla,22,"CCS, Tesla",2017,No,3.9,10,Monthly
EVS01410,"3545 Berlin Ave, Berlin",DC Fast Charger,0.42,6:00-22:00,4.81,15,EVgo,150,Type 2,2013,No,3.4,9,Quarterly
EVS01411,"6613 Random Rd, City 166, Country",AC Level 1,0.35,6:00-22:00,17.97,98,Ionity,150,Tesla,2022,No,3.7,1,Monthly
EVS01412,"459 San Francisco Ave, San Francisco",AC Level 2,0.28,24/7,7.51,23,EVgo,50,"CHAdeMO, Type 2",2021,No,3.3,3,Monthly
EVS01413,"8369 Bangkok Ave, Bangkok",AC Level 2,0.33,24/7,3.29,86,Tesla,150,CHAdeMO,2021,No,4.0,9,Quarterly
EVS01414,"512 San Francisco Ave, San Francisco",DC Fast Charger,0.39,9:00-18:00,5.15,96,Ionity,22,Tesla,2022,Yes,4.3,10,Monthly
EVS01415,"301 Toronto Ave, Toronto",DC Fast Charger,0.26,6:00-22:00,13.77,43,EVgo,22,"Type 2, CCS",2022,Yes,4.6,10,Annually
EVS01416,"9808 Toronto Ave, Toronto",DC Fast Charger,0.21,24/7,7.17,44,Greenlots,50,"CHAdeMO, Type 2",2023,No,4.9,5,Quarterly
EVS01417,"7935 Mumbai Ave, Mumbai",AC Level 2,0.40,24/7,15.56,22,ChargePoint,350,"Type 2, CHAdeMO",2014,No,4.4,1,Quarterly
EVS01418,"4528 Mumbai Ave, Mumbai",DC Fast Charger,0.29,9:00-18:00,15.45,96,Ionity,50,Type 2,2011,Yes,3.5,7,Quarterly
EVS01419,"818 Bangkok Ave, Bangkok",AC Level 1,0.34,24/7,4.93,36,EVgo,22,Type 2,2012,Yes,3.1,8,Quarterly
EVS01420,"6397 Cape Town Ave, Cape Town",AC Level 2,0.46,24/7,14.77,82,Ionity,22,CCS,2015,Yes,3.3,7,Quarterly
EVS01421,"6777 Random Rd, City 25, Country",AC Level 1,0.29,6:00-22:00,5.54,44,ChargePoint,50,"CCS, Type 2",2012,No,3.4,2,Monthly
